sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
134,400312,N06000223,995,JHANJRA EXPANSION UG,West Bengal,Eastern Coal Fields Limited [ECL],2020-04,2029-03,,1210.12,1210.12,628.68,52.04,2026-05,FlashReport_May2026.pdf
135,400315,N06000220,966,SONEPUR BAZARI EXPANSION OCP [,West Bengal,Eastern Coal Fields Limited [ECL],2021-07,2029-03,,5365.88,5365.88,627.89,18.47,2026-05,FlashReport_May2026.pdf
136,612816,N06000272,5529,ITAPARA OCP,West Bengal,Eastern Coal Fields Limited [ECL],2023-12,2030-03,,929.1,929.1,71.43,8.35,2026-05,FlashReport_May2026.pdf
137,613793,N06000191,,SHYAMSUNDARPUR UG INCLUDING SA,West Bengal,Eastern Coal Fields Limited [ECL],2020-04,2026-03,2028-03,483.65,483.65,78.88,16.79,2026-05,FlashReport_May2026.pdf
138,613794,N06000277,,PARASEA-BELBAID UG PROJECT,West Bengal,Eastern Coal Fields Limited [ECL],2023-01,2028-03,,389.1,389.1,132.48,22.18,2026-05,FlashReport_May2026.pdf
139,616230,N06000281,6881,PARASCOLE JAMBAD OCP,West Bengal,Eastern Coal Fields Limited [ECL],2024-11,2037-03,,1193.55,1193.55,11.42,0.23,2026-05,FlashReport_May2026.pdf
140,617299,N06000292,,50 MW Wind Power Project,Gujarat,NLC India Limited [NLCIL],2022-07,2025-06,2026-01,383.84,383.84,329.59,52,2026-05,FlashReport_May2026.pdf
141,617730,,10775,600 MW Khavda Solar Power Project,Gujarat,NLC India Limited [NLCIL],2023-08,2026-06,,3335.85,3335.85,2254.57,60,2026-05,FlashReport_May2026.pdf
142,618991,,10796,200 MW SPP part of 510 MW CPSU scheme,Gujarat,NLC India Limited [NLCIL],2022-07,2026-12,,1221.41,1221.41,64.03,0,2026-05,FlashReport_May2026.pdf
143,618992,,,100 MW SPP part of SECI 150 MW Hybrid,Gujarat,NLC India Limited [NLCIL],2022-07,2026-12,,480.68,480.68,2.62,1.2,2026-05,FlashReport_May2026.pdf
144,400231,N06000270,2059,NLC Talabira Thermal Power Project,Odisha,NLC India Limited [NLCIL],2017-01,2030-03,,27212.96,27213,3455.88,2.1,2026-05,FlashReport_May2026.pdf
145,618981,,10776,810 MW Solar Power Project - Rajasthan,Rajasthan,NLC India Limited [NLCIL],2024-10,2028-03,,4147.07,4147.07,224.77,0,2026-05,FlashReport_May2026.pdf
146,400203,,2277,Dharamjaigarh-Korba,Chhattisgarh,Railway,2018-05,2026-12,2026-08,1686.22,2438.53,625.77,43.5,2026-05,FlashReport_May2026.pdf
147,400416,,371,Shivpur-Kathautia New Rail [BG] Line [49 km] [Package II of Tori-Shivpur-Kathautia line],Jharkhand,Ministry of Coal,2018-02,2025-06,2027-06,1799.64,2564.34,1713.19,71,2026-05,FlashReport_May2026.pdf
148,400192,,2418,Tubed Coal Mine,Jharkhand,Damodar Valley Corporation,2016-07,2026-05,2026-05,1581,1581,601.6,36,2026-05,FlashReport_May2026.pdf
149,603293,N18000367,2576,Badam Coal Mining project of NTPC,Jharkhand,National Thermal Power Corporation [NTPC],2019-02,2056-12,2027-04,502,784,431.81,67.86,2026-05,FlashReport_May2026.pdf
150,602182,N18000362,4934,Dibang Multipurpose Project,Arunachal Pradesh,National Hydroelectric Power Corporation Limited [NHPC],2023-02,2032-02,2032-02,31876.39,31876.4,4713.64,17.67,2026-05,FlashReport_May2026.pdf
151,611698,,7620,240MW Heo HE Project,Arunachal Pradesh,North Eastern Electric Power Corporation Limited,2024-12,2029-07,,1938.85,1938.85,105.5,5,2026-05,FlashReport_May2026.pdf
152,611699,,7621,186 MW Tato-I H E Project,Arunachal Pradesh,North Eastern Electric Power Corporation Limited,2024-12,2029-07,,1750.07,1750.07,74.83,5.1,2026-05,FlashReport_May2026.pdf
153,611716,,9690,700 MW Tato-II HE Project,Arunachal Pradesh,North Eastern Electric Power Corporation Limited,2025-09,2031-09,,8146.21,8146.21,244.35,6.45,2026-05,FlashReport_May2026.pdf
154,619311,,12136,Kalai-II Hydro Electric Project [1200 MW],Arunachal Pradesh,THDC India Limited,2026-04,2032-10,,14105.83,14105.8,188.14,0,2026-05,FlashReport_May2026.pdf
155,602579,N18000194,2361,Buxar Thermal Power Project [1320 MW],Bihar,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,2019-03,2024-01,2026-05,10439.09,13756.6,13479.85,94.79,2026-05,FlashReport_May2026.pdf
156,619051,,11614,"Nabinagar Super Thermal Power Project, Stage-II [3x800 MW]",Bihar,National Thermal Power Corporation [NTPC],2024-11,2030-07,2030-09,29948,29948,2865.29,11.45,2026-05,FlashReport_May2026.pdf
157,611930,N18000381,5493,Lara Super Thermal Power Project Stage-II [2 x 800 MW],Chhattisgarh,National Thermal Power Corporation [NTPC],2023-08,2028-06,2028-11,15530,16106,5005.4,30.6,2026-05,FlashReport_May2026.pdf
158,617188,,9706,"Sipat Super Thermal Power Project, Stage-III [1x800 MW]",Chhattisgarh,National Thermal Power Corporation [NTPC],2024-09,2029-09,2029-11,9791,9791,1686.93,19.86,2026-05,FlashReport_May2026.pdf
159,709747,N18000297,,Bagodara Solar Power Project,Gujarat,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,2021-03,2025-12,2025-12,339.35,339.35,370,51.86,2026-05,FlashReport_May2026.pdf
160,602582,N18000291,2370,Dhaulasidh Hydro Electric Project [66 MW],Himachal Pradesh,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,2020-10,2025-11,2027-03,687.97,1561.21,1122.67,77.95,2026-05,FlashReport_May2026.pdf
161,602593,N18000279,2367,Luhri Stage-I Hydro Electric Project [210 MW],Himachal Pradesh,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,2020-11,2026-01,2030-02,1810.56,4681.64,1941.63,51.63,2026-05,FlashReport_May2026.pdf
162,611586,N18000344,5062,Sunni Dam Hydro Electric Project [382 MW],Himachal Pradesh,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,2023-01,2028-04,2029-12,2614.51,4925.87,1097.78,34.43,2026-05,FlashReport_May2026.pdf
163,602525,N18000172,1425,"Pakal Dul [Drangdhuran] Hydroelectric Project, 1000 MW",Jammu and Kashmir,National Hydroelectric Power Corporation Limited [NHPC],2014-10,2020-04,2026-12,8112.12,12728,9313.54,82.05,2026-05,FlashReport_May2026.pdf
164,602532,N18000278,2412,Kiru HE Project,Jammu and Kashmir,National Hydroelectric Power Corporation Limited [NHPC],2019-03,2023-09,2026-12,4287.59,5409,3868.72,85.5,2026-05,FlashReport_May2026.pdf
165,602535,N18000324,2421,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.",Jammu and Kashmir,National Hydroelectric Power Corporation Limited [NHPC],2021-02,2026-02,2028-11,5281.94,5281.94,1622.1,30.4,2026-05,FlashReport_May2026.pdf
166,605155,N18000363,4177,Kwar HE Project,Jammu and Kashmir,National Hydroelectric Power Corporation Limited [NHPC],2022-05,2026-11,2028-03,4526.12,4526.12,1616.87,35.32,2026-05,FlashReport_May2026.pdf
167,400261,N18000275,1639,Patratu Thermal Power Station Expansion Project Phase-I [3x800 MW],Jharkhand,National Thermal Power Corporation [NTPC],2017-11,2023-03,2027-04,18668,20302,19064.59,90.2,2026-05,FlashReport_May2026.pdf
168,611509,,7414,"Koderma Thermal Power Station Phase II [2X800 MW] At Koderma, Jharkhand",Jharkhand,Damodar Valley Corporation,2023-04,2029-03,,14358,14358,1964.6,11.5,2026-05,FlashReport_May2026.pdf
169,618976,,10793,"Gadarwara Super Thermal Power Project, Stage-II [2x800 MW]",Madhya Pradesh,National Thermal Power Corporation [NTPC],2024-11,2030-03,2030-05,20446,20446,1945.1,8.2,2026-05,FlashReport_May2026.pdf
170,602096,180100221,2415,Subansiri Lower HE Project [2000 MW],"Multi-States (Arunachal Pradesh, Assam)",National Hydroelectric Power Corporation Limited [NHPC],2003-09,2010-09,2026-05,6285.33,26075.5,26277.65,97.72,2026-05,FlashReport_May2026.pdf
171,602961,N18000364,3450,Talcher Thermal Power Station Stage III [2 x 660 MW] Expansion,Odisha,National Thermal Power Corporation [NTPC],2022-08,2027-05,2028-05,11843.75,12543,6644.65,51.4,2026-05,FlashReport_May2026.pdf
172,619056,,11833,"Darlipali Super Thermal Power Project, Stage-II [1x800 MW]",Odisha,National Thermal Power Corporation [NTPC],2025-11,2031-01,2031-05,11131,11131,472.8,2.35,2026-05,FlashReport_May2026.pdf
173,602181,N18000325,2419,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",Sikkim,National Hydroelectric Power Corporation Limited [NHPC],2019-03,2024-03,2027-12,5748.04,5748.04,4447.82,73.11,2026-05,FlashReport_May2026.pdf
174,605156,N18000326,2408,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,Sikkim,National Hydroelectric Power Corporation Limited [NHPC],2021-03,2024-05,2026-11,938.29,1828.11,1672.37,96.92,2026-05,FlashReport_May2026.pdf
175,619341,,,"Telangana Super Thermal Power Project , Stage-II [3 x 800 MW]",Telangana,National Thermal Power Corporation [NTPC],2026-03,2032-01,,29344.85,29344.8,729.63,0.13,2026-05,FlashReport_May2026.pdf
176,612142,N18000382,7569,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",Uttar Pradesh,National Thermal Power Corporation [NTPC],2024-03,2030-02,2030-04,17195,17195,3492.41,21.3,2026-05,FlashReport_May2026.pdf
177,602185,N18000014,1452,Tapovan-Vishnugad HEP [4x130 MW],Uttarakhand,National Thermal Power Corporation [NTPC],2006-11,2013-03,2029-07,2978,10907.3,7791.33,77,2026-05,FlashReport_May2026.pdf
178,602195,N18000042,157,Vishnugad Pipalkoti Hydro Electric Project [444 MW],Uttarakhand,THDC India Limited,2008-08,2022-12,2028-06,3860.35,6405.08,5608.58,80.5,2026-05,FlashReport_May2026.pdf
179,400062,,4195,"Raghunathpur Thermal Power Station Phase II [2X660 MW] at Raghunathpur, Purulia, West Bengal",West Bengal,Damodar Valley Corporation,2023-01,2029-06,,17673,17673,2043.87,10,2026-05,FlashReport_May2026.pdf
180,602184,N18000178,1453,Rammam-III HEPP [3x40 MW],West Bengal,National Thermal Power Corporation [NTPC],2014-09,2019-09,2029-03,1381.84,2865.56,1587.33,56.16,2026-05,FlashReport_May2026.pdf
181,602538,,2463,Installation of FGD for 4x210 & 2x250 MW MTPS U 1-6,West Bengal,Damodar Valley Corporation,2019-06,2024-01,2026-05,1037,1106,1133.78,97,2026-05,FlashReport_May2026.pdf
182,611967,N18000380,5451,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,Andhra Pradesh,Power Grid Corporation of India Limited [POWERGRID],2023-09,2025-09,2026-05,823,823,798.31,98.57,2026-05,FlashReport_May2026.pdf
183,617183,N18000416,7488,Transmission system strengthening at Kurnool- III PS for integration of additional RE generation projects [POWERGRID Kurnool III PS RE Transmission Limited],Andhra Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-03,2027-12,,2886,2886,721.5,29.34,2026-05,FlashReport_May2026.pdf
184,617375,,,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08,2028-02,,209.38,209.38,3.14,1.5,2026-05,FlashReport_May2026.pdf
185,615336,,11862,Transmission system for evacuation of Power from REZ in Rajasthan [20 GW] under phase-III Part-D Phase-II,Delhi,Power Grid Corporation of India Limited [POWERGRID],2023-11,2026-02,2026-12,284,284,65.32,18.91,2026-05,FlashReport_May2026.pdf
186,612139,N18000384,5494,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],Gujarat,Power Grid Corporation of India Limited [POWERGRID],2023-12,2025-12,2026-12,4231,4231,2538.6,65.91,2026-05,FlashReport_May2026.pdf
187,612855,N18000390,5537,Transmission System for Evacuation of Power from Potential Energy Renewable Zone in Khavda Area of Gujarat under Ph-IV [7GW] Part E2,Gujarat,Power Grid Corporation of India Limited [POWERGRID],2024-05,2026-05,2026-06,697,697,383.35,63,2026-05,FlashReport_May2026.pdf
188,615342,N18000398,,Augmentation of Transformation Capacity at jam Khambhaliya PS [GIS] [SPV Name POWERGRID Jam Khambhaliya Transmission Limited],Gujarat,Power Grid Corporation of India Limited [POWERGRID],2024-10,2026-07,2027-04,329,329,42.77,16.5,2026-05,FlashReport_May2026.pdf
189,615343,N18000402,6259,Provision of Dynamic Reactive Compensation at Khavda pooling Station 1 [KPS1] and Khavda Pooling station 3 [KPS3],Gujarat,Power Grid Corporation of India Limited [POWERGRID],2024-11,2026-11,,501,501,25.05,7.33,2026-05,FlashReport_May2026.pdf
190,615345,N18000400,6261,Transmission System for Evacuation of Power from Potential Renewable Energy Zone in Khavda area of Gujarat under Phase-IV [7GW] Part B [SPV Name POWERGRID South Olpad Transmission Limited],Gujarat,Power Grid Corporation of India Limited [POWERGRID],2024-10,2026-10,2027-10,4766,4766,1334.48,31.48,2026-05,FlashReport_May2026.pdf
191,617069,N18000411,,Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme] [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited],Gujarat,Power Grid Corporation of India Limited [POWERGRID],2025-02,2027-02,,466,466,111.84,30,2026-05,FlashReport_May2026.pdf
192,617182,N18000412,,Augmentation of Banaskantha [Raghanesda] PS [GIS] [POWERGRID Banaskantha Transco Limited],Gujarat,Power Grid Corporation of India Limited [POWERGRID],2025-03,2027-03,,172,172,58.48,37.2,2026-05,FlashReport_May2026.pdf
193,617391,,,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],Gujarat,Power Grid Corporation of India Limited [POWERGRID],2025-02,2026-11,2027-06,488.29,488.29,5.86,2.7,2026-05,FlashReport_May2026.pdf
194,617405,,9765,Jamnagar Transmission Limited,Gujarat,Adani Transmission Limited,,2026-10,,4000,4000,553,19,2026-05,FlashReport_May2026.pdf
195,617801,,9955,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,Gujarat,Power Grid Corporation of India Limited [POWERGRID],2025-03,2026-12,2027-06,581.74,581.74,11.63,2,2026-05,FlashReport_May2026.pdf
196,619026,,11610,KPSIII HVDC Transmission Limited,Gujarat,Adani Transmission Limited,,2029-12,,19000,19000,20,1,2026-05,FlashReport_May2026.pdf
197,619029,,,Transmission System for Reliable Power Supply to Dholera,Gujarat,Power Grid Corporation of India Limited [POWERGRID],2024-09,2026-03,2026-12,319.42,319.42,51.1,21,2026-05,FlashReport_May2026.pdf
198,619049,,12526,Khavda IVA Power Transmission Limited,Gujarat,Adani Transmission Limited,2024-08,2026-08,,4500,4500,2263.7,60,2026-05,FlashReport_May2026.pdf
199,617179,N18000417,,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,Jammu and Kashmir,Power Grid Corporation of India Limited [POWERGRID],2024-07,2026-07,2027-06,218.6,218.6,3.72,1.7,2026-05,FlashReport_May2026.pdf
200,617326,,9893,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,Jharkhand,Power Grid Corporation of India Limited [POWERGRID],2012-02,2026-03,2026-08,1842.25,1842.25,1648.05,96.2,2026-05,FlashReport_May2026.pdf
201,612140,N18000385,5495,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],Karnataka,Power Grid Corporation of India Limited [POWERGRID],2023-12,2025-12,2026-09,4445,4445,3733.8,88.17,2026-05,FlashReport_May2026.pdf
202,616672,N18000409,7054,System Strengthening at Koppal-II and GadagII for integration of RE generation projects [SPV Name POWERGRID Koppal Gadag Augmentation Transmission Limited],Karnataka,Power Grid Corporation of India Limited [POWERGRID],2025-01,2027-06,,1354,1354,284.34,27.65,2026-05,FlashReport_May2026.pdf
203,617068,N18000410,,"Augmentation of Transformation Capacity by 3x500 MVA, 400/220 KV ICTS [6th-8th] and 1x1500 MVA, 765/400 KV ICT [4th] at Bidar PS [SPV Name- POWERGRID Bidar Augmentation Transmission Limited]",Karnataka,Power Grid Corporation of India Limited [POWERGRID],2025-02,2027-06,,288,288,20.16,7.2,2026-05,FlashReport_May2026.pdf
204,617184,N18000419,7489,Transmission Scheme for integration of Davanagere/ Chitradurga and Bellary REZ in Karnataka [POWERGRID Chitradurga Bellary REZ Transmission Limited],Karnataka,Power Grid Corporation of India Limited [POWERGRID],2025-03,2027-09,,3453,3453,483.42,17.99,2026-05,FlashReport_May2026.pdf
205,617803,,,Transmission System Strengthening at Davanagere for Integration of RE Generation [SPV Name - POWERGRID Davanagere Power Transmission Limited],Karnataka,Power Grid Corporation of India Limited [POWERGRID],2025-09,2027-09,,379,379,17.06,2.5,2026-05,FlashReport_May2026.pdf
206,619228,,11953,Transmission System Strengthening for integration of additional RE Potential at Davanagere [0.25 GW] and Bellary [2.75 GW],Karnataka,Power Grid Corporation of India Limited [POWERGRID],2026-02,2028-02,,1111,1111,5.5,1,2026-05,FlashReport_May2026.pdf
207,619028,,,Augmentation of 1x500 MVA 400/220kV ICT [3rd] at Thrissur VSC HVDC Station in Kerala,Kerala,Power Grid Corporation of India Limited [POWERGRID],2025-08,2027-08,,173.14,173.14,2.08,1.5,2026-05,FlashReport_May2026.pdf
208,615344,N18000399,6260,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5GW] [Jaisalmer/Barmer Complex] Part H1 [POWERGRID KURAWAR TRANSMISSION LIMITED],Madhya Pradesh,Power Grid Corporation of India Limited [POWERGRID],2024-10,2026-10,2027-06,3674,3674,1469.6,43.16,2026-05,FlashReport_May2026.pdf
209,615346,N18000392,6262,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part C [SPV Name POWERGRID Mandsaur Transmission Limited],Madhya Pradesh,Power Grid Corporation of India Limited [POWERGRID],2024-08,2026-08,2027-02,2708,2708,1543.56,68.12,2026-05,FlashReport_May2026.pdf
210,617272,N18000420,,Implementation of LILO of both circuits of 400KV vindhyachal PS-Sasan D/C Line at Hindalco Switchyard,Madhya Pradesh,Power Grid Corporation of India Limited [POWERGRID],2024-06,2026-12,,370,370,114.7,45.55,2026-05,FlashReport_May2026.pdf
211,617279,,7643,Transmission System for evacuation of power from Mahan Energen Limited Generating Station in Madhya Pradesh [SPV Name - POWERGRID MEL Power Transmission Limited],Madhya Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-06,2027-12,,558,558,50.22,13.32,2026-05,FlashReport_May2026.pdf
212,617802,,,Augmentation of Transformation Capacity and Implementation of Line Bays at Mandsaur S/S for RE Interconnection [SPV Name- POWERGRID Mandsaur I RE Transmission Limited],Madhya Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-10,2028-03,,319,319,12.76,2.5,2026-05,FlashReport_May2026.pdf
213,619024,,11556,Mahan Transmission Limited,Madhya Pradesh,Adani Transmission Limited,2025-03,2027-04,,3125.32,3125.32,317.79,18,2026-05,FlashReport_May2026.pdf
214,611966,N18000377,,Transmission System for Evacuation of power from Potential RE Zone in Khavda Area of Gujarat under phase IV 7GW-Part E4,Maharashtra,Power Grid Corporation of India Limited [POWERGRID],2023-11,2025-07,2026-05,224.41,224.41,215.43,99.6,2026-05,FlashReport_May2026.pdf
215,619027,,11611,WRNES Talegaon Power Transmission Limited,Maharashtra,Adani Transmission Limited,,2028-01,,2000,2000,36,5,2026-05,FlashReport_May2026.pdf
216,619227,,11952,Network Expansion Scheme in Maharashtra for removal of Transmission constraints in Pune Region-I [765/400kV AIS Pune East],Maharashtra,Power Grid Corporation of India Limited [POWERGRID],2026-03,2028-03,,1420,1420,2.84,0.5,2026-05,FlashReport_May2026.pdf
217,617185,N18000413,7490,Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW] [POWERGRID Kurnool-IV Transmission Limited],"Multi-States (Andhra Pradesh, Karnataka)",Power Grid Corporation of India Limited [POWERGRID],2025-03,2027-03,2027-09,5550,5550,943.5,19.92,2026-05,FlashReport_May2026.pdf
218,617806,,9970,Transmission System for Integration of Ananthapur 2 REZ Phase 1 for 4.5 GW. SPV Name Anantapuram 2 REZ Transmission Ltd,"Multi-States (Andhra Pradesh, Karnataka)",Sterlite Power,2024-08,2027-03,,4535.99,4535.99,1057.57,50,2026-05,FlashReport_May2026.pdf
219,619030,,11590,Inter-Regional Strengthening between SR Grid and ER Grid,"Multi-States (Andhra Pradesh, Odisha)",Power Grid Corporation of India Limited [POWERGRID],2026-02,2028-08,,2722.5,2722.5,13.4,1,2026-05,FlashReport_May2026.pdf
220,900808,N18000352,5224,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana)",Power Grid Corporation of India Limited [POWERGRID],2022-11,2024-11,2026-05,3546.94,3546.94,3532.75,99.69,2026-05,FlashReport_May2026.pdf
221,602223,N18000249,1648,Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D] Systems [CSST&DS] in Arunachal Pradesh and Sikkim,"Multi-States (Arunachal Pradesh, Sikkim)",Power Grid Corporation of India Limited [POWERGRID],2014-10,2018-12,2027-03,4754.42,9129.32,8088.57,83.5,2026-05,FlashReport_May2026.pdf
222,607709,N18000250,1625,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],"Multi-States (Assam, Manipur, Meghalaya, Mizoram, Nagaland, Tripura)",Power Grid Corporation of India Limited [POWERGRID],2014-12,2018-12,2027-03,5111.33,6700,5577.75,99,2026-05,FlashReport_May2026.pdf
